city,year,metric,value,unit,source_type,source_name,source_url,source_file,extraction_method,is_official_source,notes
Beijing,2024,job_posting_count,14200.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Beijing,2024,listed_company_count,472.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Beijing; count stable year-to-year
Beijing,2024,population,21832000.0,person,communique,City statistical communique,https://tjj.beijing.gov.cn/tjsj_31433/tjgb_31445/ndgb_31446/202503/t20250319_4038820.html,,regex_or_ocr,True,
Beijing,2024,rd_expenditure,551.4,100 million yuan,communique,2024 Beijing communique,https://tjj.beijing.gov.cn/tjsj_31433/tjgb_31445/ndgb_31446/202503/t20250319_4038820.html,,manual_web,True,科学技术支出 from Beijing municipal fiscal budget
Beijing,2024,rent_monthly,6500.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Beijing,2024,tertiary_value,42499.9,100 million yuan,communique,City statistical communique,https://tjj.beijing.gov.cn/tjsj_31433/tjgb_31445/ndgb_31446/202503/t20250319_4038820.html,,regex_or_ocr,True,
Beijing,2024,university_quality,104.8,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Beijing,2025,disposable_income,89090.0,yuan/person,communique,2025 Beijing statistical communique,https://www.zhonghongwang.com/show-257-456536-1.html,,manual_web,True,全市居民人均可支配收入89090元
Beijing,2025,entry_salary,89232.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Beijing,2025,gdp_per_capita,239000.0,yuan/person,communique,2025 Beijing statistical communique,https://www.jiemian.com/article/14159781.html,,manual_web,True,按常住人口计算，全市人均地区生产总值为23.9万元
Beijing,2025,gdp_total,52073.4,100 million yuan,communique,City statistical communique,https://tjj.beijing.gov.cn/tjsj_31433/tjgb_31445/ndgb_31446/202603/t20260325_4565494.html,,regex_or_ocr,True,
Beijing,2025,house_price,57785.583333333336,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/1/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Beijing,2025,job_posting_count,14200.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Beijing,2025,listed_company_count,472.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Beijing; count stable year-to-year
Beijing,2025,population,21800000.0,person,communique,2025 Beijing statistical communique,https://www.jiemian.com/article/14159781.html,,manual_web,True,年末全市常住人口2180.0万人
Beijing,2025,rd_expenditure,590.2,100 million yuan,communique,2025 Beijing communique,https://tjj.beijing.gov.cn/tjsj_31433/tjgb_31445/ndgb_31446/202603/t20260325_4565494.html,,manual_web,True,科学技术支出 from Beijing municipal fiscal budget
Beijing,2025,rent_monthly,6500.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Beijing,2025,tertiary_value,44776.9,100 million yuan,communique,City statistical communique,https://tjj.beijing.gov.cn/tjsj_31433/tjgb_31445/ndgb_31446/202603/t20260325_4565494.html,,regex_or_ocr,True,
Beijing,2025,university_quality,104.8,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Changsha,2020,population,10047900.0,person,census,Changsha seventh census / 2020 population summary,https://www.sohu.com/a/1024284450_121123903,,manual_web,False,Report cites 2020 Changsha population statistics
Changsha,2021,disposable_income,62145.0,yuan/person,communique,2021 Changsha statistical communique,https://tjgb.hongheiku.com/djs/25200.html,,manual_web,False,Hongheiku mirror of Changsha communique; all-resident disposable income
Changsha,2021,entry_salary,64680.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2021,gdp_total,13270.7,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25200.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2021,house_price,10170.833333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/181/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Changsha,2021,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2021,listed_company_count,88.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Changsha
Changsha,2021,population,10239300.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25200.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2021,rd_expenditure,98.5,100 million yuan,communique,2021 Changsha communique,https://tjgb.hongheiku.com/djs/25200.html,,manual_web,False,"Hongheiku mirror of Changsha communique, 科学技术支出"
Changsha,2021,rent_monthly,2000.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2021,tertiary_value,7593.85,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25200.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2021,university_quality,33.4,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Changsha,2022,disposable_income,65190.0,yuan/person,communique,2022 Changsha statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202304/t20230406_29306832.html,,manual_web,True,Official Hunan statistics page reproducing Changsha communique
Changsha,2022,entry_salary,64680.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2022,gdp_total,13966.11,100 million yuan,communique,City statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202304/t20230406_29306832.html,,regex_or_ocr,True,
Changsha,2022,house_price,10927.5,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/181/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Changsha,2022,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2022,listed_company_count,88.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Changsha
Changsha,2022,population,10420600.0,person,communique,City statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202304/t20230406_29306832.html,,regex_or_ocr,True,
Changsha,2022,rd_expenditure,105.2,100 million yuan,communique,2022 Changsha communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202304/t20230406_29306832.html,,manual_web,True,科学技术支出 from Changsha municipal fiscal budget
Changsha,2022,rent_monthly,2000.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2022,tertiary_value,7925.24,100 million yuan,communique,City statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202304/t20230406_29306832.html,,regex_or_ocr,True,
Changsha,2022,university_quality,33.4,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Changsha,2023,disposable_income,67276.0,yuan/person,communique,2023 Changsha statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202405/t20240506_33292952.html,,manual_web,True,Official Hunan statistics page reproducing Changsha communique
Changsha,2023,entry_salary,64680.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2023,gdp_total,14331.98,100 million yuan,communique,City statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202405/t20240506_33292952.html,,regex_or_ocr,True,
Changsha,2023,house_price,11475.833333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/181/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Changsha,2023,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2023,listed_company_count,88.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Changsha
Changsha,2023,population,10513100.0,person,communique,City statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202405/t20240506_33292952.html,,regex_or_ocr,True,
Changsha,2023,rd_expenditure,112.8,100 million yuan,communique,2023 Changsha communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202405/t20240506_33292952.html,,manual_web,True,科学技术支出 from Changsha municipal fiscal budget
Changsha,2023,rent_monthly,2000.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2023,tertiary_value,8514.55,100 million yuan,communique,City statistical communique,http://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202405/t20240506_33292952.html,,regex_or_ocr,True,
Changsha,2023,university_quality,33.4,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Changsha,2024,disposable_income,63660.0,yuan/person,nbs_survey,Changsha all-resident disposable income 2024,http://hnzd.stats.gov.cn/dcsj/sjfb/cs/zxfb/202408/t20240805_228553.html,,manual_web,True,Official NBS Hunan survey office quarterly data
Changsha,2024,entry_salary,64680.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2024,gdp_total,15268.78,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/58642.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2024,house_price,12299.166666666666,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/181/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Changsha,2024,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2024,listed_company_count,88.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Changsha
Changsha,2024,population,10616500.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/58642.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2024,rd_expenditure,120.6,100 million yuan,communique,2024 Changsha communique,https://tjgb.hongheiku.com/djs/58642.html,,manual_web,False,"Hongheiku mirror of Changsha communique, 科学技术支出"
Changsha,2024,rent_monthly,2000.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2024,tertiary_value,9326.7,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/58642.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2024,university_quality,33.4,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Changsha,2025,disposable_income,72117.0,yuan/person,communique,2025 Changsha statistical communique,https://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202605/t20260512_33975356.html,,manual_web,True,城镇居民人均可支配收入72117元 (all-resident not available from communique; using urban)
Changsha,2025,entry_salary,64680.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2025,gdp_total,15737.82,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/69005.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2025,house_price,11015.833333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/181/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Changsha,2025,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2025,listed_company_count,88.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Changsha
Changsha,2025,population,10721400.0,person,communique,2025 Changsha statistical communique,https://tjj.hunan.gov.cn/hntj/tjfx/tjgb/szgb/zss_1/202605/t20260512_33975356.html,,manual_web,True,年末全市常住总人口1072.14万人
Changsha,2025,rd_expenditure,132.0,100 million yuan,communique,2025 Changsha communique,https://tjgb.hongheiku.com/djs/69005.html,,manual_web,False,"Hongheiku mirror of Changsha communique, 科学技术支出"
Changsha,2025,rent_monthly,2000.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Changsha,2025,tertiary_value,9741.24,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/69005.html,,regex_or_ocr,False,third-party mirror; verify against official source
Changsha,2025,university_quality,33.4,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Chengdu,2020,population,20937800.0,person,census,Chengdu seventh census main data,http://sc.sina.cn/news/b/2022-03-15/detail-imcwiwss6027013.d.html,,manual_web,False,Report cites Chengdu seventh census population
Chengdu,2021,disposable_income,45755.0,yuan/person,communique,2021 Chengdu statistical communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,manual_web,False,People Daily report quoting Chengdu Statistics Bureau communique
Chengdu,2021,entry_salary,71352.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2021,gdp_per_capita,94622.0,yuan/person,communique,2021 Chengdu statistical communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,manual_web,False,People's Daily report quoting Chengdu Statistics Bureau communique
Chengdu,2021,gdp_total,19917.0,100 million yuan,communique,2021 Chengdu statistical communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,manual_web,False,People's Daily report quoting Chengdu Statistics Bureau communique
Chengdu,2021,house_price,13937.416666666666,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Chengdu,2021,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2021,listed_company_count,108.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Chengdu
Chengdu,2021,population,21192000.0,person,communique,2021 Chengdu population release,http://sc.people.com.cn/BIG5/n2/2022/0315/c379471-35173721.html,,manual_web,False,People Daily report quotes Chengdu Statistics Bureau population data
Chengdu,2021,rd_expenditure,237.5,100 million yuan,communique,2021 Chengdu communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,manual_web,False,科学技术支出 from Chengdu communique via People Daily
Chengdu,2021,rent_monthly,2400.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2021,university_quality,31.2,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Chengdu,2022,disposable_income,47948.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2022,entry_salary,71352.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2022,gdp_per_capita,98149.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2022,gdp_total,20817.5,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2022,house_price,15227.333333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Chengdu,2022,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2022,listed_company_count,108.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Chengdu
Chengdu,2022,population,21268000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2022,rd_expenditure,250.2,100 million yuan,communique,2022 Chengdu communique,https://tjgb.hongheiku.com/djs/35562.html,,manual_web,False,"Hongheiku mirror of Chengdu communique, 科学技术支出"
Chengdu,2022,rent_monthly,2400.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2022,tertiary_value,13825.0,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2022,university_quality,31.2,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Chengdu,2023,disposable_income,50888.0,yuan/person,communique,2023 Chengdu statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,manual_web,False,Hongheiku mirror of Chengdu communique
Chengdu,2023,entry_salary,71352.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Chengdu,2023,gdp_per_capita,103465.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2023,gdp_total,22074.7,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,regex_or_ocr,False,third-party mirror; verify against official source
Chengdu,2023,house_price,17746.916666666668,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
